9.025546073913574219e+00
1.838846468925476074e+01
2.779017877578735352e+01
3.689582705497741699e+01
4.589231920242309570e+01
5.520586776733398438e+01
6.425765442848205566e+01
7.349059176445007324e+01
8.262632751464843750e+01
9.189621543884277344e+01
1.010301077365875244e+02
1.101949303150177002e+02
1.194822571277618408e+02
1.286950745582580566e+02
1.380775225162506104e+02
1.473667595386505127e+02
1.565612795352935791e+02
1.658087501525878906e+02
1.750622437000274658e+02
1.844576759338378906e+02
1.937879996299743652e+02
2.028841333389282227e+02
2.119722576141357422e+02
2.212391023635864258e+02
2.303619582653045654e+02
2.394649477005004883e+02
2.488353245258331299e+02
2.580837297439575195e+02
2.674115679264068604e+02
2.765491795539855957e+02
2.858674736022949219e+02
2.951171078681945801e+02
3.041637556552886963e+02
3.136035196781158447e+02
3.226367535591125488e+02
3.318936648368835449e+02
3.411325464248657227e+02
3.503311312198638916e+02
3.593946285247802734e+02
3.685621924400329590e+02
3.776295223236083984e+02
3.871626784801483154e+02
3.962230064868927002e+02
4.052117981910705566e+02
4.144127528667449951e+02
4.236290037631988525e+02
4.328070626258850098e+02
4.419429867267608643e+02
4.513461215496063232e+02
4.603608016967773438e+02
4.694061415195465088e+02
4.786701176166534424e+02
4.878674597740173340e+02
4.969942181110382080e+02
5.062098248004913330e+02
5.154971504211425781e+02
5.248001856803894043e+02
5.341218535900115967e+02
5.433864648342132568e+02
5.526443800926208496e+02
5.617469415664672852e+02
5.708801608085632324e+02
5.801368694305419922e+02
5.894501013755798340e+02
5.985751783847808838e+02
6.077923796176910400e+02
6.171981642246246338e+02
6.264264972209930420e+02
6.357529096603393555e+02
6.451293189525604248e+02
6.542953603267669678e+02
6.636329274177551270e+02
6.731219396591186523e+02
6.826113824844360352e+02
6.919517805576324463e+02
7.013743088245391846e+02
7.107424495220184326e+02
7.199510707855224609e+02
7.293562057018280029e+02
7.385610597133636475e+02
7.478668878078460693e+02
7.572280998229980469e+02
7.664798467159271240e+02
7.758529410362243652e+02
7.851466817855834961e+02
7.943096253871917725e+02
8.034914815425872803e+02
8.128932075500488281e+02
8.220400946140289307e+02
8.311252644062042236e+02
8.402601714134216309e+02
8.493293213844299316e+02
8.584028553962707520e+02
8.675428328514099121e+02
8.768361306190490723e+02
8.859437608718872070e+02
8.951051414012908936e+02
9.042202920913696289e+02
9.133916718959808350e+02
9.226211311817169189e+02
